Hz,Rfb reduced 1.2k,Rfb reduced 1.2k bis,all grounded,braid grounded 1 side,braid grounded 1 side bis,braid grounded 1 side ter,braid grounded 1 side ext. Power supply,Rfb back to 3k
559312.5,2.50E-08,3.27E-08,1.08E-07,2.68E-08,2.44E-08,2.35E-08,9.60E-08,4.76E-08
559750,3.52E-08,1.44E-08,9.43E-08,2.10E-08,1.73E-08,1.69E-08,1.39E-07,3.23E-08
560000,3.59E-08,2.61E-08,8.97E-08,2.77E-08,2.01E-08,2.33E-08,2.50E-07,5.19E-08
560187.5,2.72E-08,2.42E-08,8.53E-08,1.54E-08,2.26E-08,1.76E-08,3.21E-07,4.50E-08
560625,2.18E-08,2.75E-08,8.13E-08,2.16E-08,2.19E-08,2.43E-08,1.20E-07,3.66E-08
561062.5,3.04E-08,1.83E-08,8.06E-08,2.07E-08,1.54E-08,1.87E-08,9.31E-08,4.65E-08
561500,2.75E-08,2.54E-08,1.15E-07,2.22E-08,2.02E-08,2.05E-08,1.87E-07,3.93E-08
561937.5,2.55E-08,2.39E-08,6.13E-08,2.73E-08,2.01E-08,1.65E-08,3.82E-07,4.78E-08
562375,3.12E-08,3.21E-08,1.05E-07,2.18E-08,2.21E-08,2.44E-08,1.20E-07,5.30E-08
562812.5,3.42E-08,2.43E-08,8.61E-08,1.94E-08,1.91E-08,1.99E-08,1.52E-07,3.59E-08
563250,1.75E-08,2.83E-08,9.43E-08,2.44E-08,1.98E-08,2.67E-08,2.14E-07,3.90E-08
563687.5,3.58E-08,3.04E-08,8.95E-08,2.50E-08,2.34E-08,2.72E-08,4.25E-07,5.10E-08
563750,2.13E-08,2.17E-08,9.25E-08,1.63E-08,2.17E-08,1.96E-08,5.43E-07,3.81E-08
564125,2.91E-08,3.29E-08,9.42E-08,1.97E-08,2.31E-08,2.16E-08,3.51E-07,4.24E-08
564562.5,4.31E-08,2.04E-08,7.49E-08,2.39E-08,2.35E-08,2.29E-08,4.12E-07,4.14E-08
565000,3.02E-08,3.28E-08,8.60E-08,1.79E-08,2.17E-08,2.93E-08,1.06E-07,4.43E-08
565437.5,2.73E-08,3.33E-08,8.98E-08,2.50E-08,2.50E-08,2.70E-08,1.13E-07,4.48E-08
565875,2.20E-08,2.55E-08,9.65E-08,1.53E-08,2.23E-08,1.88E-08,1.99E-07,5.03E-08
566312.5,3.29E-08,3.04E-08,1.01E-07,1.77E-08,2.11E-08,2.13E-08,2.81E-07,4.88E-08
566750,3.01E-08,2.67E-08,9.77E-08,1.55E-08,2.28E-08,2.10E-08,9.33E-08,4.37E-08
567187.5,3.09E-08,2.59E-08,7.07E-08,2.45E-08,1.86E-08,2.33E-08,9.66E-08,5.32E-08
567500,3.20E-08,2.77E-08,1.14E-07,1.77E-08,2.10E-08,1.81E-08,4.08E-07,4.25E-08
567625,2.16E-08,2.85E-08,7.86E-08,2.13E-08,2.51E-08,2.10E-08,4.05E-07,6.07E-08
568062.5,3.15E-08,3.06E-08,8.55E-08,2.06E-08,2.11E-08,1.80E-08,2.72E-07,3.71E-08
568500,2.38E-08,2.43E-08,1.02E-07,2.57E-08,2.00E-08,2.72E-08,1.57E-07,3.54E-08
568937.5,3.47E-08,3.55E-08,9.96E-08,1.94E-08,2.18E-08,1.85E-08,1.48E-07,5.73E-08
569375,2.99E-08,3.37E-08,7.62E-08,2.26E-08,2.90E-08,1.92E-08,3.12E-07,4.40E-08
569812.5,3.30E-08,2.30E-08,7.23E-08,2.10E-08,1.87E-08,1.54E-08,3.82E-07,3.49E-08
570250,2.98E-08,2.63E-08,9.97E-08,2.17E-08,2.16E-08,2.01E-08,4.19E-07,3.49E-08
570687.5,3.12E-08,2.36E-08,1.06E-07,2.15E-08,2.16E-08,2.20E-08,3.81E-07,5.51E-08
571125,3.04E-08,2.26E-08,6.81E-08,1.86E-08,1.42E-08,1.34E-08,1.32E-07,3.80E-08
571250,2.58E-08,3.26E-08,9.12E-08,2.25E-08,1.88E-08,2.43E-08,1.41E-07,5.25E-08
571562.5,2.94E-08,2.55E-08,1.14E-07,2.21E-08,2.59E-08,1.84E-08,1.09E-07,3.88E-08
572000,2.79E-08,2.99E-08,9.88E-08,2.13E-08,2.82E-08,1.61E-08,2.75E-07,3.64E-08
572437.5,3.11E-08,3.47E-08,7.85E-08,1.69E-08,2.45E-08,1.82E-08,1.98E-07,4.13E-08
572875,2.98E-08,2.26E-08,7.95E-08,2.12E-08,2.59E-08,2.10E-08,1.14E-07,4.72E-08
573312.5,2.96E-08,2.38E-08,1.03E-07,2.12E-08,2.75E-08,2.53E-08,1.42E-07,4.28E-08
573750,2.86E-08,3.24E-08,9.44E-08,2.35E-08,1.77E-08,1.93E-08,4.71E-07,3.98E-08
574187.5,3.38E-08,2.86E-08,1.14E-07,2.18E-08,2.02E-08,1.89E-08,1.68E-07,4.59E-08
574625,2.88E-08,2.96E-08,8.71E-08,2.07E-08,1.98E-08,2.42E-08,1.47E-07,3.95E-08
575000,2.65E-08,3.08E-08,8.47E-08,1.71E-08,2.21E-08,2.10E-08,2.84E-07,4.75E-08
575062.5,2.53E-08,2.88E-08,8.58E-08,1.51E-08,2.48E-08,1.86E-08,1.38E-07,4.56E-08
575500,3.77E-08,2.53E-08,1.04E-07,2.02E-08,1.76E-08,2.30E-08,2.85E-07,3.71E-08
575937.5,3.60E-08,2.41E-08,9.27E-08,2.67E-08,2.30E-08,1.42E-08,4.82E-07,3.72E-08
576375,3.12E-08,2.64E-08,7.65E-08,3.02E-08,2.47E-08,1.97E-08,4.82E-07,4.08E-08
576812.5,2.14E-08,3.61E-08,1.07E-07,1.53E-08,1.86E-08,2.05E-08,2.29E-07,4.53E-08
577250,3.01E-08,3.50E-08,7.49E-08,1.88E-08,2.08E-08,1.98E-08,1.62E-07,4.70E-08
577687.5,2.91E-08,2.56E-08,1.09E-07,2.00E-08,1.42E-08,2.90E-08,2.04E-07,4.51E-08
578125,3.46E-08,2.63E-08,8.99E-08,2.04E-08,1.79E-08,1.86E-08,3.18E-07,5.02E-08
578562.5,3.73E-08,2.46E-08,1.13E-07,2.41E-08,2.24E-08,1.83E-08,2.18E-07,4.48E-08
578750,3.62E-08,2.28E-08,8.28E-08,1.95E-08,2.29E-08,1.84E-08,1.99E-07,4.75E-08
579000,3.17E-08,2.16E-08,1.05E-07,1.90E-08,2.58E-08,1.83E-08,1.13E-07,3.81E-08
579437.5,3.11E-08,2.69E-08,7.06E-08,1.89E-08,1.95E-08,2.19E-08,3.28E-07,4.83E-08
579875,3.62E-08,2.48E-08,8.17E-08,2.35E-08,2.00E-08,2.02E-08,4.03E-07,5.76E-08
580312.5,3.40E-08,2.59E-08,8.01E-08,1.95E-08,2.36E-08,2.25E-08,1.46E-07,5.80E-08
580750,2.02E-08,3.08E-08,1.02E-07,1.47E-08,2.81E-08,2.17E-08,1.78E-07,4.27E-08
581187.5,3.32E-08,3.04E-08,9.44E-08,2.04E-08,1.83E-08,2.55E-08,1.92E-07,4.03E-08
581625,2.73E-08,3.31E-08,1.36E-07,1.85E-08,2.70E-08,1.42E-08,3.47E-07,6.41E-08
582062.5,3.51E-08,2.08E-08,8.33E-08,1.56E-08,2.90E-08,2.06E-08,4.69E-07,5.56E-08
582500,2.93E-08,1.86E-08,8.46E-08,2.41E-08,1.61E-08,2.53E-08,2.36E-07,4.56E-08
582500,2.55E-08,3.08E-08,8.18E-08,1.92E-08,2.33E-08,2.42E-08,3.02E-07,4.30E-08
582937.5,2.60E-08,2.60E-08,9.65E-08,1.57E-08,2.09E-08,1.83E-08,1.87E-07,4.58E-08
583375,2.37E-08,2.31E-08,7.30E-08,1.93E-08,2.14E-08,1.89E-08,1.12E-07,4.61E-08
583812.5,3.17E-08,3.12E-08,1.32E-07,1.57E-08,1.43E-08,2.01E-08,1.27E-07,3.02E-08
584250,2.43E-08,3.00E-08,8.51E-08,2.14E-08,1.37E-08,2.31E-08,3.65E-07,4.70E-08
584687.5,2.96E-08,2.84E-08,1.00E-07,1.98E-08,2.27E-08,1.88E-08,1.38E-07,3.51E-08
585125,2.91E-08,2.82E-08,1.08E-07,1.88E-08,2.55E-08,2.30E-08,1.02E-07,3.77E-08
585562.5,3.36E-08,3.40E-08,9.57E-08,2.48E-08,2.95E-08,1.40E-08,4.74E-07,3.87E-08
586000,2.94E-08,2.76E-08,9.92E-08,2.44E-08,2.44E-08,1.26E-08,2.52E-07,3.85E-08
586250,2.51E-08,2.47E-08,1.10E-07,2.31E-08,2.63E-08,2.38E-08,1.36E-07,2.22E-08
586437.5,2.43E-08,1.68E-08,9.76E-08,1.82E-08,1.83E-08,2.33E-08,1.25E-07,3.81E-08
586875,3.08E-08,2.68E-08,9.66E-08,2.28E-08,2.04E-08,1.91E-08,1.07E-07,4.27E-08
587312.5,2.84E-08,2.77E-08,7.98E-08,2.08E-08,2.18E-08,1.08E-08,2.05E-07,4.16E-08
587750,3.50E-08,2.65E-08,1.21E-07,2.48E-08,2.49E-08,2.11E-08,3.96E-07,4.83E-08
588187.5,3.12E-08,2.95E-08,9.14E-08,1.84E-08,2.52E-08,1.97E-08,4.16E-07,4.97E-08
588625,3.21E-08,2.64E-08,9.16E-08,1.62E-08,3.00E-08,2.52E-08,3.15E-07,4.73E-08
589062.5,2.42E-08,2.51E-08,8.88E-08,2.01E-08,1.79E-08,1.63E-08,1.53E-07,4.11E-08
589500,2.53E-08,2.82E-08,8.13E-08,1.70E-08,2.20E-08,2.43E-08,1.45E-07,3.59E-08
589937.5,2.83E-08,3.06E-08,7.75E-08,2.14E-08,2.27E-08,1.79E-08,1.43E-07,4.90E-08
590000,3.45E-08,2.65E-08,9.88E-08,1.61E-08,1.96E-08,2.31E-08,2.74E-07,4.62E-08
590375,2.58E-08,2.56E-08,1.07E-07,2.16E-08,2.06E-08,2.07E-08,3.29E-07,4.91E-08
590812.5,2.30E-08,2.56E-08,1.17E-07,1.93E-08,1.84E-08,1.74E-08,1.00E-07,4.61E-08
591250,2.77E-08,2.81E-08,8.45E-08,2.24E-08,1.39E-08,2.21E-08,1.15E-07,5.00E-08
591687.5,3.64E-08,3.35E-08,9.15E-08,1.91E-08,1.93E-08,1.78E-08,5.21E-07,5.55E-08
592125,2.83E-08,2.57E-08,9.68E-08,2.03E-08,1.92E-08,1.88E-08,1.22E-07,4.52E-08
592562.5,3.36E-08,2.55E-08,8.08E-08,2.41E-08,1.92E-08,1.89E-08,1.29E-07,4.53E-08
593000,2.12E-08,3.07E-08,9.19E-08,2.03E-08,1.95E-08,1.99E-08,9.17E-08,3.46E-08
593437.5,2.27E-08,2.40E-08,7.86E-08,2.18E-08,2.49E-08,2.16E-08,3.05E-07,5.13E-08
593750,2.99E-08,1.87E-08,8.71E-08,2.15E-08,2.38E-08,2.09E-08,4.07E-07,3.80E-08
593875,3.42E-08,3.58E-08,1.18E-07,2.13E-08,1.48E-08,1.64E-08,4.19E-07,3.51E-08
594312.5,3.07E-08,1.81E-08,7.98E-08,1.96E-08,1.92E-08,1.86E-08,4.56E-07,5.17E-08
594750,2.57E-08,3.25E-08,8.12E-08,2.26E-08,1.84E-08,2.19E-08,1.55E-07,4.69E-08
595187.5,2.93E-08,2.50E-08,9.18E-08,1.78E-08,2.27E-08,2.31E-08,1.25E-07,4.81E-08
595625,2.19E-08,1.92E-08,7.26E-08,2.73E-08,1.76E-08,1.93E-08,1.01E-07,4.18E-08
596062.5,3.13E-08,2.47E-08,9.11E-08,1.92E-08,1.96E-08,2.13E-08,2.02E-07,3.88E-08
596500,3.16E-08,2.17E-08,1.15E-07,2.31E-08,1.77E-08,1.74E-08,2.89E-07,5.27E-08
596937.5,2.87E-08,2.22E-08,6.44E-08,1.56E-08,2.08E-08,1.66E-08,1.20E-07,3.44E-08
597375,3.47E-08,2.96E-08,9.36E-08,2.11E-08,2.37E-08,1.73E-08,2.50E-07,4.12E-08
597500,3.07E-08,1.98E-08,8.19E-08,1.95E-08,2.09E-08,2.20E-08,3.69E-07,3.52E-08
597812.5,3.45E-08,3.18E-08,8.84E-08,2.36E-08,1.55E-08,1.89E-08,3.35E-07,4.17E-08
598250,2.36E-08,2.66E-08,1.14E-07,1.77E-08,1.87E-08,1.63E-08,1.69E-07,4.75E-08
598687.5,3.58E-08,2.51E-08,6.98E-08,1.53E-08,2.49E-08,2.16E-08,1.51E-07,5.11E-08
599125,2.60E-08,2.52E-08,7.67E-08,1.85E-08,1.82E-08,1.98E-08,2.83E-07,4.23E-08
599562.5,2.95E-08,3.23E-08,9.06E-08,2.04E-08,2.64E-08,2.01E-08,4.52E-07,4.55E-08
600000,2.45E-08,3.00E-08,1.08E-07,2.69E-08,1.74E-08,3.10E-08,7.61E-07,4.25E-08
601250,3.32E-08,2.49E-08,1.16E-07,2.43E-08,1.65E-08,2.20E-08,1.45E-07,3.85E-08
605000,4.48E-08,2.68E-08,8.80E-08,1.92E-08,2.47E-08,1.46E-08,2.61E-07,5.34E-08
608750,3.08E-08,2.58E-08,8.72E-08,1.86E-08,1.58E-08,2.40E-08,1.03E-07,4.38E-08
612500,2.79E-08,2.57E-08,1.11E-07,2.06E-08,1.79E-08,2.04E-08,3.14E-07,3.07E-08
616250,2.45E-08,1.59E-08,8.84E-08,1.39E-08,2.50E-08,1.73E-08,1.09E-07,4.23E-08
620000,3.12E-08,2.49E-08,9.77E-08,2.67E-08,1.91E-08,1.74E-08,3.27E-07,3.45E-08
623750,2.50E-08,1.99E-08,1.03E-07,1.85E-08,2.69E-08,2.18E-08,2.81E-07,4.71E-08
627500,2.55E-08,3.03E-08,1.03E-07,1.73E-08,2.22E-08,2.28E-08,2.94E-07,4.53E-08
631250,2.79E-08,2.64E-08,7.77E-08,1.76E-08,1.70E-08,1.94E-08,8.28E-08,3.74E-08
635000,2.37E-08,2.77E-08,9.51E-08,1.78E-08,2.06E-08,1.64E-08,2.84E-07,4.38E-08
638750,3.21E-08,2.54E-08,1.03E-07,2.22E-08,2.01E-08,1.07E-08,1.32E-07,4.56E-08
642500,3.17E-08,2.54E-08,9.84E-08,1.78E-08,1.74E-08,1.89E-08,3.17E-07,4.73E-08
646250,4.04E-08,2.72E-08,1.01E-07,1.94E-08,2.28E-08,1.54E-08,9.16E-08,4.32E-08
650000,2.62E-08,3.22E-08,6.85E-08,1.47E-08,1.97E-08,1.89E-08,2.24E-07,4.47E-08
653750,2.80E-08,3.38E-08,8.01E-08,1.77E-08,2.25E-08,2.20E-08,1.86E-07,4.65E-08
657500,3.09E-08,2.47E-08,1.10E-07,2.03E-08,1.96E-08,2.24E-08,2.69E-07,4.31E-08
661250,2.62E-08,2.60E-08,7.55E-08,2.16E-08,1.50E-08,1.84E-08,1.08E-07,5.36E-08
665000,2.95E-08,2.76E-08,9.79E-08,2.12E-08,2.17E-08,2.07E-08,1.25E-07,4.42E-08
668750,3.95E-08,2.55E-08,7.92E-08,2.01E-08,1.57E-08,2.21E-08,1.85E-07,3.07E-08
672500,3.08E-08,2.10E-08,8.00E-08,1.92E-08,2.46E-08,1.86E-08,2.77E-07,4.67E-08
676250,2.45E-08,2.15E-08,8.48E-08,1.35E-08,1.89E-08,2.40E-08,7.27E-08,3.70E-08
680000,2.59E-08,3.13E-08,8.87E-08,1.78E-08,2.02E-08,1.45E-08,1.36E-07,4.44E-08
683750,2.44E-08,3.66E-08,8.27E-08,1.55E-08,1.97E-08,1.81E-08,4.07E-07,3.97E-08
687500,2.54E-08,2.88E-08,7.03E-08,1.82E-08,1.88E-08,2.03E-08,1.25E-07,3.10E-08
691250,2.60E-08,2.06E-08,7.46E-08,2.78E-08,2.05E-08,1.96E-08,1.11E-07,4.07E-08
695000,2.62E-08,2.68E-08,8.53E-08,1.79E-08,2.20E-08,1.67E-08,3.88E-07,3.95E-08
698750,4.42E-08,2.49E-08,7.25E-08,1.97E-08,1.57E-08,1.46E-08,2.98E-07,3.63E-08
702500,2.93E-08,3.07E-08,6.97E-08,2.02E-08,1.69E-08,2.42E-08,2.04E-07,3.72E-08
706250,2.29E-08,2.64E-08,9.70E-08,1.97E-08,1.61E-08,1.56E-08,9.96E-08,4.37E-08
710000,2.98E-08,2.26E-08,7.85E-08,2.76E-08,2.45E-08,1.75E-08,1.02E-07,3.40E-08
713750,2.89E-08,2.60E-08,7.51E-08,2.03E-08,2.35E-08,1.88E-08,3.63E-07,3.95E-08
717500,2.81E-08,1.96E-08,7.79E-08,1.93E-08,2.00E-08,2.04E-08,1.65E-07,4.46E-08
721250,2.62E-08,3.03E-08,1.02E-07,1.39E-08,2.05E-08,1.57E-08,9.93E-08,4.81E-08
725000,4.22E-08,2.81E-08,6.98E-08,2.02E-08,1.61E-08,1.84E-08,1.47E-07,4.37E-08
728750,5.56E-08,2.08E-08,6.68E-08,2.26E-08,2.26E-08,1.71E-08,3.98E-07,4.05E-08
732500,5.01E-08,2.43E-08,1.07E-07,1.79E-08,2.14E-08,1.78E-08,2.61E-07,4.06E-08
736250,2.52E-08,2.41E-08,1.06E-07,1.42E-08,1.62E-08,1.98E-08,7.89E-08,3.54E-08
740000,2.58E-08,2.46E-08,6.55E-08,1.74E-08,1.81E-08,1.71E-08,9.31E-08,4.80E-08
743750,3.92E-08,2.34E-08,7.60E-08,2.37E-08,2.44E-08,2.33E-08,4.54E-07,3.82E-08
747500,2.11E-08,2.94E-08,6.70E-08,1.57E-08,1.94E-08,2.00E-08,1.56E-07,4.29E-08
751250,2.77E-08,2.24E-08,7.67E-08,1.37E-08,1.20E-08,2.27E-08,1.05E-07,4.54E-08
755000,3.62E-08,2.85E-08,6.11E-08,2.00E-08,2.13E-08,2.19E-08,4.01E-07,3.39E-08
758750,2.65E-08,2.61E-08,6.80E-08,1.66E-08,2.30E-08,2.23E-08,3.11E-07,4.80E-08
762500,3.30E-08,2.34E-08,7.23E-08,1.97E-08,2.12E-08,1.87E-08,3.43E-07,5.10E-08
766250,2.20E-08,1.92E-08,8.04E-08,1.72E-08,1.70E-08,1.94E-08,9.79E-08,3.34E-08
770000,2.63E-08,2.74E-08,7.75E-08,1.67E-08,2.00E-08,1.49E-08,1.25E-07,3.95E-08
773750,2.74E-08,2.98E-08,9.58E-08,1.56E-08,1.95E-08,1.43E-08,3.39E-07,3.37E-08
777500,2.62E-08,1.93E-08,6.97E-08,1.90E-08,1.84E-08,1.61E-08,2.05E-07,3.57E-08
781250,2.51E-08,2.58E-08,7.67E-08,1.81E-08,1.41E-08,1.79E-08,1.46E-07,4.59E-08
785000,3.13E-08,3.01E-08,5.92E-08,1.65E-08,2.29E-08,1.68E-08,1.76E-07,3.98E-08
788750,3.95E-08,2.43E-08,9.98E-08,2.01E-08,2.41E-08,2.28E-08,5.89E-07,3.60E-08
792500,5.03E-08,1.53E-08,7.66E-08,1.61E-08,2.03E-08,2.52E-08,3.07E-07,5.18E-08
796250,2.97E-08,2.25E-08,7.36E-08,2.27E-08,1.64E-08,1.83E-08,8.48E-08,3.78E-08
800000,3.56E-08,2.53E-08,8.15E-08,1.80E-08,1.87E-08,1.76E-08,1.06E-07,3.82E-08
803750,3.92E-08,1.88E-08,8.09E-08,2.25E-08,1.70E-08,1.73E-08,2.88E-07,4.72E-08
807500,3.53E-08,1.78E-08,6.93E-08,1.53E-08,1.90E-08,1.87E-08,1.71E-07,5.08E-08
811250,2.30E-08,2.21E-08,9.53E-08,1.66E-08,1.83E-08,1.40E-08,1.88E-07,4.46E-08
815000,5.16E-08,2.88E-08,7.86E-08,2.06E-08,2.32E-08,1.66E-08,3.89E-07,5.09E-08
818750,3.68E-08,2.51E-08,7.84E-08,2.22E-08,2.07E-08,2.36E-08,4.05E-07,3.47E-08
822500,5.67E-08,2.29E-08,6.58E-08,1.99E-08,1.94E-08,2.03E-08,4.41E-07,4.54E-08
826250,2.38E-08,3.27E-08,9.32E-08,1.68E-08,1.58E-08,1.44E-08,1.14E-07,3.38E-08
830000,5.76E-08,2.91E-08,7.76E-08,1.68E-08,1.39E-08,1.42E-08,9.76E-08,4.08E-08
833750,5.20E-08,2.95E-08,8.60E-08,1.96E-08,2.32E-08,1.90E-08,2.25E-07,3.79E-08
837500,6.37E-08,2.50E-08,8.85E-08,1.47E-08,2.43E-08,1.82E-08,2.24E-07,4.10E-08
841250,2.63E-08,1.76E-08,7.47E-08,1.83E-08,1.56E-08,1.97E-08,1.14E-07,3.71E-08
845000,6.21E-08,3.25E-08,8.02E-08,1.59E-08,1.64E-08,3.04E-08,3.11E-07,4.16E-08
848750,2.65E-08,2.22E-08,7.23E-08,2.20E-08,2.17E-08,1.27E-08,4.51E-07,3.35E-08
852500,6.26E-08,2.81E-08,6.14E-08,2.12E-08,1.86E-08,2.27E-08,3.30E-07,4.32E-08
856250,3.42E-08,2.13E-08,8.29E-08,1.87E-08,2.14E-08,1.85E-08,1.12E-07,4.86E-08
860000,4.23E-08,2.88E-08,7.24E-08,2.04E-08,2.02E-08,1.72E-08,1.20E-07,4.70E-08
863750,4.75E-08,2.47E-08,7.85E-08,1.33E-08,2.06E-08,2.10E-08,3.08E-07,3.95E-08
867500,4.46E-08,3.57E-08,7.17E-08,2.08E-08,2.41E-08,2.49E-08,2.08E-07,4.65E-08
871250,3.05E-08,2.54E-08,6.83E-08,2.18E-08,1.80E-08,2.39E-08,1.25E-07,3.94E-08
875000,5.73E-08,2.10E-08,6.82E-08,1.85E-08,1.92E-08,2.45E-08,3.22E-07,4.35E-08
878750,3.31E-08,3.98E-08,9.42E-08,1.44E-08,1.52E-08,2.19E-08,3.09E-07,4.90E-08
882500,4.44E-08,2.39E-08,8.87E-08,1.32E-08,1.55E-08,2.09E-08,2.08E-07,3.82E-08
886250,3.38E-08,2.25E-08,7.27E-08,2.17E-08,3.19E-08,2.33E-08,1.24E-07,4.81E-08
890000,4.20E-08,2.41E-08,7.46E-08,1.98E-08,1.67E-08,1.83E-08,1.74E-07,4.35E-08
893750,4.63E-08,2.18E-08,6.63E-08,2.05E-08,1.91E-08,1.96E-08,3.80E-07,4.63E-08
897500,3.38E-08,3.24E-08,7.50E-08,1.71E-08,2.15E-08,1.83E-08,2.00E-07,5.23E-08
901250,3.29E-08,2.91E-08,8.88E-08,1.85E-08,2.00E-08,1.92E-08,1.05E-07,5.85E-08
905000,8.77E-08,3.18E-08,7.79E-08,1.59E-08,1.67E-08,2.50E-08,2.47E-07,5.11E-08
908750,3.21E-08,2.30E-08,7.72E-08,2.03E-08,1.47E-08,2.06E-08,1.69E-07,4.67E-08
912500,8.44E-08,2.64E-08,8.15E-08,1.69E-08,1.76E-08,1.89E-08,1.97E-07,6.10E-08
916250,4.78E-08,2.96E-08,7.91E-08,1.77E-08,2.23E-08,2.16E-08,1.01E-07,4.61E-08
920000,1.13E-07,4.06E-08,8.00E-08,2.44E-08,1.88E-08,2.51E-08,3.11E-07,4.63E-08
923750,5.27E-08,2.38E-08,7.91E-08,2.18E-08,2.35E-08,2.05E-08,1.49E-07,5.17E-08
927500,4.50E-08,2.74E-08,9.28E-08,1.71E-08,1.90E-08,1.80E-08,2.27E-07,4.68E-08
931250,4.59E-08,2.69E-08,5.10E-08,2.22E-08,2.12E-08,1.74E-08,1.07E-07,5.28E-08
935000,5.01E-08,2.54E-08,7.84E-08,1.92E-08,2.36E-08,1.53E-08,1.43E-07,5.28E-08
938750,3.20E-08,2.36E-08,6.96E-08,1.92E-08,1.84E-08,1.55E-08,1.13E-07,5.15E-08
942500,4.51E-08,3.05E-08,7.08E-08,2.70E-08,3.50E-08,1.96E-08,2.25E-07,5.91E-08
946250,4.48E-08,3.90E-08,1.01E-07,1.97E-08,1.76E-08,1.62E-08,9.44E-08,4.68E-08
950000,4.10E-08,4.05E-08,8.46E-08,2.50E-08,2.35E-08,2.78E-08,2.60E-07,6.08E-08
953750,7.81E-08,2.52E-08,8.18E-08,2.02E-08,2.01E-08,2.15E-08,1.64E-07,5.61E-08
957500,3.06E-08,2.40E-08,7.01E-08,1.70E-08,2.42E-08,1.91E-08,1.62E-07,4.96E-08
961250,4.30E-08,3.23E-08,7.82E-08,2.57E-08,2.29E-08,2.39E-08,1.42E-07,4.93E-08
965000,6.76E-08,3.20E-08,6.77E-08,2.42E-08,1.88E-08,2.93E-08,2.43E-07,5.54E-08
968750,3.51E-08,3.48E-08,8.25E-08,2.14E-08,2.23E-08,1.95E-08,1.12E-07,4.88E-08
972500,7.63E-08,3.84E-08,7.30E-08,1.46E-08,1.72E-08,3.25E-08,2.72E-07,6.32E-08
976250,4.62E-08,2.91E-08,8.20E-08,2.17E-08,1.72E-08,1.90E-08,1.20E-07,4.88E-08
980000,4.62E-08,3.69E-08,7.22E-08,2.46E-08,2.42E-08,3.11E-08,3.22E-07,4.89E-08
983750,6.91E-08,2.51E-08,7.09E-08,1.86E-08,2.00E-08,2.81E-08,1.30E-07,5.45E-08
987500,2.53E-08,2.73E-08,9.58E-08,1.47E-08,2.90E-08,2.36E-08,1.51E-07,4.82E-08
991250,3.89E-08,2.35E-08,6.66E-08,2.07E-08,2.37E-08,2.09E-08,8.76E-08,4.56E-08
995000,5.27E-08,2.88E-08,7.19E-08,2.21E-08,2.32E-08,1.99E-08,1.75E-07,6.96E-08
998750,3.56E-08,3.28E-08,7.49E-08,1.72E-08,1.60E-08,2.39E-08,1.12E-07,4.59E-08
1002500,6.72E-08,1.98E-08,6.49E-08,1.79E-08,2.24E-08,2.82E-08,2.47E-07,6.58E-08
1006250,4.99E-08,2.38E-08,6.45E-08,2.20E-08,1.88E-08,2.09E-08,9.53E-08,4.75E-08
1010000,5.82E-08,2.28E-08,6.79E-08,2.51E-08,2.38E-08,3.35E-08,2.88E-07,4.12E-08
1013750,6.96E-08,2.86E-08,7.44E-08,2.17E-08,2.88E-08,2.76E-08,2.51E-07,6.28E-08
1017500,2.86E-08,1.96E-08,8.15E-08,1.84E-08,1.92E-08,1.95E-08,9.20E-08,4.18E-08
1021250,6.64E-08,2.87E-08,6.66E-08,2.03E-08,2.11E-08,2.21E-08,9.70E-08,3.95E-08
1025000,6.97E-08,2.84E-08,6.76E-08,2.50E-08,2.03E-08,2.76E-08,2.99E-07,6.72E-08
1028750,3.17E-08,1.95E-08,7.56E-08,1.67E-08,2.10E-08,2.06E-08,6.09E-08,5.54E-08
1032500,4.54E-08,3.36E-08,7.17E-08,2.19E-08,1.68E-08,2.90E-08,1.65E-07,4.66E-08
1036250,4.25E-08,2.38E-08,7.88E-08,1.70E-08,1.78E-08,2.26E-08,1.11E-07,4.67E-08
1040000,3.00E-08,1.85E-08,5.46E-08,1.99E-08,2.89E-08,2.82E-08,2.62E-07,5.31E-08
1043750,3.58E-08,3.19E-08,5.84E-08,1.97E-08,2.39E-08,1.92E-08,2.56E-07,3.06E-08
1047500,2.72E-08,2.83E-08,9.46E-08,2.11E-08,1.90E-08,2.20E-08,4.41E-08,4.53E-08
1051250,3.36E-08,2.79E-08,7.72E-08,1.80E-08,1.96E-08,2.07E-08,9.93E-08,6.12E-08
1055000,4.07E-08,2.76E-08,7.80E-08,1.75E-08,1.95E-08,2.20E-08,1.98E-07,5.97E-08
1058750,3.10E-08,1.90E-08,7.45E-08,1.43E-08,2.09E-08,2.02E-08,5.42E-08,4.48E-08
1062500,2.84E-08,3.02E-08,8.17E-08,1.96E-08,2.62E-08,1.93E-08,2.10E-07,5.45E-08
1066250,2.81E-08,2.27E-08,7.15E-08,1.80E-08,2.31E-08,2.24E-08,1.16E-07,4.79E-08
1070000,2.78E-08,3.16E-08,7.38E-08,1.78E-08,2.05E-08,2.46E-08,1.94E-07,3.28E-08
1073750,2.83E-08,3.00E-08,9.14E-08,3.00E-08,1.58E-08,2.17E-08,2.61E-07,5.93E-08
1077500,2.70E-08,2.55E-08,6.79E-08,1.53E-08,1.81E-08,1.22E-08,1.05E-07,3.90E-08
