Hz,V /sqrt(Hz)
19737500,1.89E-07
19775000,1.12E-07
19812500,1.24E-07
19850000,1.19E-07
19887500,1.55E-07
19925000,1.24E-07
19962500,1.36E-07
20000000,1.57E-07
20037500,9.32E-08
20075000,1.44E-07
20112500,1.15E-07
20150000,1.31E-07
20187500,1.36E-07
20225000,1.34E-07
20262500,9.76E-08
20300000,1.51E-07
20337500,1.18E-07
20375000,1.59E-07
20412500,1.26E-07
20450000,1.14E-07
20487500,1.33E-07
20525000,1.36E-07
20562500,1.49E-07
20600000,1.23E-07
20637500,1.44E-07
20675000,9.28E-08
20712500,1.36E-07
20750000,1.39E-07
20787500,1.27E-07
20825000,1.10E-07
20862500,1.43E-07
20900000,1.42E-07
20937500,1.34E-07
20975000,1.45E-07
21012500,1.56E-07
21050000,1.41E-07
21087500,1.38E-07
21125000,1.69E-07
21162500,1.11E-07
21200000,1.72E-07
21237500,1.35E-07
21275000,1.03E-07
21312500,1.17E-07
21350000,1.20E-07
21387500,1.37E-07
21425000,1.59E-07
21462500,1.39E-07
21500000,1.36E-07
21537500,1.71E-07
21575000,1.76E-07
21612500,1.34E-07
21650000,1.19E-07
21687500,1.37E-07
21725000,1.65E-07
21762500,1.32E-07
21800000,1.44E-07
21837500,1.62E-07
21875000,1.35E-07
21912500,1.28E-07
21950000,1.57E-07
21987500,1.28E-07
22025000,1.31E-07
22062500,1.39E-07
22100000,1.34E-07
22137500,1.24E-07
22175000,1.33E-07
22212500,1.23E-07
22250000,1.15E-07
22287500,1.31E-07
22325000,1.22E-07
22362500,1.50E-07
22400000,1.12E-07
22437500,1.77E-07
22475000,1.15E-07
22512500,1.52E-07
22550000,1.21E-07
22587500,1.36E-07
22625000,1.11E-07
22662500,1.44E-07
22700000,1.32E-07
22737500,1.79E-07
22775000,1.17E-07
22812500,1.43E-07
22850000,1.26E-07
22887500,1.13E-07
22925000,1.36E-07
22962500,1.20E-07
23000000,1.18E-07
23037500,1.30E-07
23075000,1.51E-07
23112500,1.39E-07
23150000,1.97E-07
23187500,1.12E-07
23225000,1.09E-07
23262500,9.25E-08
23300000,1.46E-07
23337500,1.57E-07
23375000,1.00E-07
23412500,1.21E-07
23450000,1.10E-07
23487500,1.12E-07
23525000,9.90E-08
23562500,1.05E-07
23600000,1.57E-07
23637500,1.48E-07
23675000,1.27E-07
23712500,1.63E-07
23750000,1.35E-07
23787500,1.37E-07
23825000,1.43E-07
23862500,1.45E-07
23900000,1.37E-07
23937500,1.16E-07
23975000,1.37E-07
24012500,1.01E-07
24050000,1.31E-07
24087500,1.13E-07
24125000,1.32E-07
24162500,1.61E-07
24200000,1.60E-07
24237500,1.89E-07
24275000,1.41E-07
24312500,1.34E-07
24350000,1.15E-07
24387500,1.69E-07
24425000,1.62E-07
24462500,1.83E-07
24500000,1.25E-07
24537500,1.36E-07
24575000,1.46E-07
24612500,1.25E-07
24650000,1.60E-07
24687500,1.17E-07
24725000,1.19E-07
24762500,1.54E-07
24800000,1.54E-07
24837500,1.48E-07
24875000,1.21E-07
24912500,1.54E-07
24950000,1.27E-07
24987500,1.52E-07
25000000,1.56E-07
25025000,1.47E-07
25043750,1.66E-07
25062500,1.23E-07
25087500,1.48E-07
25100000,8.37E-08
25131250,1.13E-07
25137500,1.23E-07
25175000,1.53E-07
25175000,1.55E-07
25212500,1.11E-07
25218750,1.42E-07
25250000,1.27E-07
25262500,1.01E-07
25287500,1.14E-07
25306250,1.16E-07
25325000,1.29E-07
25350000,1.43E-07
25362500,1.43E-07
25393750,1.22E-07
25400000,1.27E-07
25437500,1.21E-07
25437500,1.21E-07
25475000,1.35E-07
25481250,1.49E-07
25512500,1.21E-07
25525000,1.79E-07
25550000,1.66E-07
25568750,1.18E-07
25587500,1.47E-07
25612500,1.40E-07
25625000,1.37E-07
25656250,1.31E-07
25662500,1.41E-07
25700000,1.31E-07
25700000,1.62E-07
25737500,1.61E-07
25743750,1.25E-07
25775000,1.27E-07
25787500,1.52E-07
25812500,1.57E-07
25831250,1.48E-07
25850000,9.22E-08
25875000,1.10E-07
25887500,1.22E-07
25918750,1.44E-07
25925000,1.32E-07
25962500,1.54E-07
25962500,1.58E-07
26000000,9.75E-08
26006250,1.11E-07
26037500,1.64E-07
26050000,1.80E-07
26075000,1.41E-07
26093750,1.61E-07
26112500,1.44E-07
26137500,1.38E-07
26150000,1.73E-07
26181250,1.59E-07
26187500,1.11E-07
26225000,1.09E-07
26225000,1.57E-07
26262500,1.23E-07
26268750,1.49E-07
26300000,1.27E-07
26312500,1.68E-07
26337500,1.81E-07
26356250,1.24E-07
26375000,1.53E-07
26400000,1.34E-07
26412500,1.06E-07
26443750,1.04E-07
26450000,1.37E-07
26487500,1.64E-07
26487500,1.89E-07
26525000,1.26E-07
26531250,1.98E-07
26562500,1.80E-07
26575000,1.19E-07
26600000,1.25E-07
26618750,1.30E-07
26637500,1.33E-07
26662500,1.41E-07
26675000,1.31E-07
26706250,1.08E-07
26712500,1.18E-07
26750000,1.39E-07
26750000,1.35E-07
26787500,1.26E-07
26793750,1.17E-07
26825000,1.36E-07
26837500,1.31E-07
26862500,1.20E-07
26881250,1.52E-07
26900000,1.27E-07
26925000,1.43E-07
26937500,1.57E-07
26968750,1.42E-07
26975000,1.56E-07
27012500,1.24E-07
27012500,1.17E-07
27050000,8.40E-08
27056250,9.63E-08
27087500,1.37E-07
27100000,1.53E-07
27125000,1.69E-07
27143750,1.21E-07
27162500,1.29E-07
27187500,1.16E-07
27200000,1.38E-07
27231250,1.81E-07
27237500,1.52E-07
27275000,1.36E-07
27275000,9.61E-08
27312500,1.34E-07
27318750,1.34E-07
27350000,8.58E-08
27362500,1.29E-07
27387500,1.43E-07
27406250,1.37E-07
27425000,1.57E-07
27450000,1.38E-07
27462500,1.23E-07
27493750,1.01E-07
27500000,1.27E-07
27537500,1.34E-07
27537500,1.19E-07
27575000,1.18E-07
27581250,9.88E-08
27612500,1.60E-07
27625000,1.33E-07
27650000,1.26E-07
27668750,1.04E-07
27687500,9.94E-08
27712500,1.38E-07
27725000,1.12E-07
27756250,1.59E-07
27762500,1.14E-07
27800000,1.38E-07
27800000,1.50E-07
27837500,1.31E-07
27843750,1.27E-07
27875000,1.22E-07
27887500,1.58E-07
27912500,1.36E-07
27931250,1.29E-07
27950000,1.63E-07
27975000,1.42E-07
27987500,1.49E-07
28018750,1.48E-07
28025000,1.08E-07
28062500,1.30E-07
28062500,1.40E-07
28100000,1.19E-07
28106250,1.24E-07
28137500,1.32E-07
28150000,9.34E-08
28175000,1.32E-07
28193750,1.60E-07
28212500,1.24E-07
28237500,1.55E-07
28250000,1.12E-07
28281250,1.21E-07
28287500,1.43E-07
28325000,1.24E-07
28325000,1.14E-07
28362500,1.11E-07
28368750,1.10E-07
28400000,1.43E-07
28412500,1.62E-07
28437500,1.43E-07
28456250,1.51E-07
28475000,1.24E-07
28500000,1.73E-07
28512500,1.32E-07
28543750,1.32E-07
28550000,1.14E-07
28587500,1.30E-07
28587500,1.97E-07
28625000,1.53E-07
28631250,1.29E-07
28662500,1.27E-07
28675000,1.39E-07
28700000,1.12E-07
28718750,1.24E-07
28737500,9.23E-08
28762500,1.36E-07
28775000,1.75E-07
28806250,1.21E-07
28812500,1.40E-07
28850000,1.17E-07
28850000,1.21E-07
28887500,1.27E-07
28893750,1.15E-07
28925000,1.59E-07
28937500,1.24E-07
28962500,1.58E-07
28981250,1.32E-07
29000000,1.26E-07
29025000,1.46E-07
29037500,1.23E-07
29068750,1.34E-07
29075000,1.34E-07
29112500,1.44E-07
29112500,1.41E-07
29150000,1.29E-07
29156250,1.61E-07
29187500,1.55E-07
29200000,1.03E-07
29225000,1.13E-07
29243750,1.05E-07
29262500,9.65E-08
29287500,1.46E-07
29300000,1.56E-07
29331250,1.26E-07
29337500,1.19E-07
29375000,1.21E-07
29375000,1.29E-07
29412500,1.35E-07
29418750,9.97E-08
29450000,1.28E-07
29462500,1.41E-07
29487500,1.49E-07
29506250,1.49E-07
29525000,1.21E-07
29550000,9.70E-08
29562500,1.00E-07
29593750,1.32E-07
29600000,1.25E-07
29637500,1.34E-07
29637500,1.40E-07
29675000,1.25E-07
29681250,1.55E-07
29712500,1.35E-07
29725000,1.43E-07
29750000,1.69E-07
29768750,1.26E-07
29787500,1.52E-07
29812500,1.32E-07
29825000,1.42E-07
29856250,1.08E-07
29862500,1.51E-07
29900000,1.19E-07
29900000,1.43E-07
29937500,1.33E-07
29943750,1.20E-07
29975000,1.31E-07
29987500,1.19E-07
30012500,1.33E-07
30031250,1.27E-07
30050000,1.30E-07
30075000,1.23E-07
30087500,1.35E-07
30118750,1.18E-07
30125000,1.51E-07
30162500,1.53E-07
30162500,1.42E-07
30200000,1.06E-07
30206250,1.38E-07
30237500,1.18E-07
30250000,1.14E-07
30275000,1.44E-07
30293750,1.00E-07
30312500,1.31E-07
30337500,1.60E-07
30350000,1.65E-07
30381250,1.19E-07
30387500,1.22E-07
30425000,1.33E-07
30425000,1.25E-07
30462500,1.30E-07
30468750,1.18E-07
30500000,1.24E-07
30512500,1.62E-07
30537500,1.18E-07
30556250,1.46E-07
30575000,1.00E-07
30600000,1.42E-07
30612500,1.34E-07
30643750,1.18E-07
30650000,1.54E-07
30687500,1.17E-07
30687500,1.01E-07
30725000,1.68E-07
30731250,1.56E-07
30762500,1.43E-07
30775000,1.10E-07
30800000,1.18E-07
30818750,1.11E-07
30837500,1.07E-07
30862500,1.47E-07
30875000,1.26E-07
30906250,1.43E-07
30912500,1.60E-07
30950000,1.46E-07
30950000,1.16E-07
30987500,8.63E-08
30993750,1.42E-07
31025000,1.42E-07
31037500,1.55E-07
31062500,1.51E-07
31081250,1.76E-07
31100000,1.21E-07
31125000,1.07E-07
31137500,1.45E-07
31168750,1.53E-07
31175000,1.21E-07
31212500,1.33E-07
31212500,1.29E-07
31250000,8.11E-08
31256250,1.46E-07
31287500,1.51E-07
31300000,1.45E-07
31325000,1.42E-07
31343750,1.42E-07
31362500,1.26E-07
31387500,1.27E-07
31400000,1.30E-07
31431250,1.25E-07
31437500,1.34E-07
31475000,1.71E-07
31475000,1.48E-07
31512500,1.33E-07
31518750,1.13E-07
31550000,1.10E-07
31562500,1.24E-07
31587500,1.29E-07
31606250,1.21E-07
31625000,1.17E-07
31650000,1.28E-07
31662500,1.82E-07
31693750,1.17E-07
31700000,1.32E-07
31737500,1.33E-07
31737500,1.23E-07
31775000,1.32E-07
31781250,1.20E-07
31812500,8.87E-08
31825000,1.19E-07
31850000,1.36E-07
31868750,1.37E-07
31887500,1.69E-07
31912500,1.31E-07
31925000,9.58E-08
31956250,1.36E-07
31962500,9.01E-08
32000000,1.25E-07
32000000,1.04E-07
32037500,1.31E-07
32043750,1.30E-07
32075000,1.04E-07
32087500,1.16E-07
32112500,1.31E-07
32131250,1.58E-07
32150000,1.03E-07
32175000,1.39E-07
32187500,1.11E-07
32218750,1.05E-07
32225000,1.12E-07
32262500,1.32E-07
32262500,8.58E-08
32300000,1.59E-07
32306250,1.08E-07
32337500,1.48E-07
32350000,1.62E-07
32375000,1.45E-07
32393750,1.42E-07
32412500,1.31E-07
32437500,1.20E-07
32450000,1.63E-07
32481250,1.43E-07
32487500,1.33E-07
32525000,1.47E-07
32525000,9.97E-08
32562500,1.38E-07
32568750,1.26E-07
32600000,1.28E-07
32612500,1.16E-07
32637500,1.36E-07
32656250,1.31E-07
32675000,1.53E-07
32700000,1.41E-07
32712500,1.17E-07
32743750,1.20E-07
32750000,1.48E-07
32787500,1.17E-07
32787500,1.34E-07
32825000,1.19E-07
32831250,1.40E-07
32862500,1.31E-07
32875000,1.46E-07
32900000,1.13E-07
32918750,1.19E-07
32937500,1.44E-07
32962500,1.16E-07
32975000,1.32E-07
33006250,9.79E-08
33012500,1.33E-07
33050000,8.32E-08
33050000,1.34E-07
33087500,1.63E-07
33093750,1.39E-07
33125000,1.37E-07
33137500,1.58E-07
33162500,7.91E-08
33181250,1.38E-07
33200000,1.13E-07
33225000,1.15E-07
33237500,1.17E-07
33268750,1.55E-07
33275000,1.35E-07
33312500,1.02E-07
33312500,1.49E-07
33350000,1.50E-07
33356250,1.54E-07
33387500,1.10E-07
33400000,1.18E-07
33425000,1.24E-07
33443750,1.31E-07
33462500,1.31E-07
33487500,1.24E-07
33500000,1.01E-07
33531250,1.60E-07
33537500,1.11E-07
33575000,1.12E-07
33575000,1.63E-07
33612500,1.17E-07
33618750,1.11E-07
33650000,1.24E-07
33662500,1.46E-07
33687500,1.29E-07
33706250,1.31E-07
33725000,1.18E-07
33750000,1.29E-07
33762500,1.13E-07
33793750,1.04E-07
33800000,1.01E-07
33837500,1.80E-07
33837500,1.36E-07
33875000,1.40E-07
33881250,9.98E-08
33912500,1.28E-07
33925000,1.15E-07
33950000,1.05E-07
33968750,1.21E-07
33987500,1.02E-07
34012500,1.20E-07
34025000,1.15E-07
34056250,1.02E-07
34062500,1.38E-07
34100000,1.10E-07
34100000,1.17E-07
34137500,1.06E-07
34143750,1.27E-07
34175000,1.39E-07
34187500,1.41E-07
34212500,1.50E-07
34231250,1.47E-07
34250000,1.35E-07
34275000,1.42E-07
34287500,1.44E-07
34318750,9.33E-08
34325000,1.33E-07
34362500,1.22E-07
34362500,1.30E-07
34400000,1.39E-07
34406250,1.32E-07
34437500,1.01E-07
34450000,1.41E-07
34475000,1.20E-07
34493750,1.14E-07
34512500,1.19E-07
34537500,1.10E-07
34550000,1.45E-07
34581250,9.59E-08
34587500,8.48E-08
34625000,1.44E-07
34625000,1.36E-07
34662500,1.26E-07
34668750,1.28E-07
34700000,1.19E-07
34712500,1.42E-07
34737500,1.16E-07
34756250,1.39E-07
34775000,1.25E-07
34800000,1.27E-07
34812500,1.19E-07
34843750,1.23E-07
34850000,1.14E-07
34887500,1.20E-07
34887500,1.53E-07
34925000,1.34E-07
34931250,1.21E-07
34962500,1.51E-07
34975000,1.48E-07
35000000,1.13E-07
35018750,1.24E-07
35062500,1.20E-07
35106250,1.01E-07
35150000,1.27E-07
35193750,1.04E-07
35237500,1.29E-07
35281250,1.37E-07
35325000,1.23E-07
35368750,1.20E-07
35412500,1.36E-07
35456250,1.12E-07
35500000,1.28E-07
35543750,1.07E-07
35587500,1.67E-07
35631250,1.27E-07
35675000,1.13E-07
35718750,1.00E-07
35762500,1.67E-07
35806250,1.01E-07
35850000,1.18E-07
35893750,1.20E-07
35937500,1.11E-07
35981250,1.07E-07
36025000,1.20E-07
36068750,1.03E-07
36112500,1.03E-07
36156250,1.23E-07
36200000,1.02E-07
36243750,1.42E-07
36287500,1.10E-07
36331250,1.33E-07
36375000,1.25E-07
36418750,1.31E-07
36462500,1.52E-07
36506250,1.05E-07
36550000,1.32E-07
36593750,1.27E-07
36637500,9.01E-08
36681250,9.31E-08
36725000,1.28E-07
36768750,1.50E-07
36812500,1.20E-07
36856250,1.18E-07
36900000,1.43E-07
36943750,1.27E-07
36987500,1.35E-07
37031250,1.39E-07
37075000,1.32E-07
37118750,1.17E-07
37162500,1.05E-07
37206250,1.73E-07
37250000,1.24E-07
37293750,1.23E-07
37337500,1.25E-07
37381250,1.16E-07
37425000,1.38E-07
37468750,1.31E-07
37512500,7.02E-08
37556250,1.32E-07
37600000,9.69E-08
37643750,1.25E-07
37687500,1.25E-07
37731250,1.40E-07
37775000,1.23E-07
37818750,1.15E-07
37862500,9.99E-08
37906250,1.00E-07
37950000,1.17E-07
37993750,1.12E-07
38037500,1.31E-07
38081250,1.31E-07
38125000,1.09E-07
38168750,1.03E-07
38212500,9.81E-08
38256250,1.09E-07
38300000,1.61E-07
38343750,1.46E-07
38387500,1.12E-07
38431250,1.03E-07
38475000,1.10E-07
38518750,9.00E-08
38562500,8.82E-08
38606250,8.08E-08
38650000,8.00E-08
38693750,1.50E-07
38737500,1.10E-07
38781250,1.21E-07
38825000,1.54E-07
38868750,1.71E-07
38912500,1.60E-07
38956250,1.43E-07
39000000,1.21E-07
39043750,1.21E-07
39087500,1.34E-07
39131250,9.93E-08
39175000,1.42E-07
39218750,1.02E-07
39262500,1.05E-07
39306250,1.22E-07
39350000,6.20E-08
39393750,9.09E-08
39437500,9.44E-08
39481250,1.13E-07
39525000,9.49E-08
39568750,1.36E-07
39612500,8.63E-08
39656250,1.23E-07
39700000,9.17E-08
39743750,1.64E-07
39787500,9.94E-08
39831250,1.14E-07
39875000,1.28E-07
39918750,1.14E-07
39962500,1.19E-07
40006250,1.18E-07
40050000,1.01E-07
40093750,1.21E-07
40137500,1.18E-07
40181250,9.23E-08
40225000,1.44E-07
40268750,1.31E-07
40312500,1.28E-07
40356250,1.41E-07
40400000,1.44E-07
40443750,1.62E-07
40487500,7.90E-08
40531250,1.26E-07
40575000,1.12E-07
40618750,1.24E-07
40662500,1.27E-07
40706250,1.22E-07
40750000,8.92E-08
40793750,1.05E-07
40837500,1.15E-07
40881250,8.35E-08
40925000,1.19E-07
40968750,1.02E-07
41012500,1.31E-07
41056250,1.15E-07
41100000,1.39E-07
41143750,1.30E-07
41187500,7.63E-08
41231250,9.84E-08
41275000,9.87E-08
41318750,1.02E-07
41362500,9.48E-08
41406250,1.11E-07
41450000,1.32E-07
41493750,1.06E-07
41537500,1.21E-07
41581250,9.74E-08
41625000,1.34E-07
41668750,9.70E-08
41712500,1.18E-07
41756250,1.07E-07
41800000,1.06E-07
41843750,9.56E-08
41887500,1.26E-07
41931250,8.82E-08
41975000,1.11E-07
42018750,1.33E-07
42062500,1.15E-07
42106250,1.11E-07
42150000,8.43E-08
42193750,9.39E-08
42237500,1.16E-07
42281250,8.34E-08
42325000,9.05E-08
42368750,9.22E-08
42412500,1.20E-07
42456250,1.05E-07
42500000,1.21E-07
42543750,1.29E-07
42587500,9.25E-08
42631250,1.26E-07
42675000,9.69E-08
42718750,9.17E-08
42762500,9.71E-08
42806250,9.19E-08
42850000,1.03E-07
42893750,9.46E-08
42937500,9.25E-08
42981250,1.01E-07
43025000,1.07E-07
43068750,1.15E-07
43112500,1.26E-07
43156250,1.24E-07
43200000,9.28E-08
43243750,1.25E-07
43287500,1.29E-07
43331250,1.17E-07
43375000,1.23E-07
43418750,8.12E-08
43462500,1.28E-07
43506250,8.21E-08
43550000,9.35E-08
43593750,1.01E-07
43637500,9.91E-08
43681250,1.30E-07
43725000,1.34E-07
43768750,9.83E-08
43812500,1.17E-07
43856250,1.31E-07
43900000,1.08E-07
43943750,1.00E-07
43987500,8.47E-08
44031250,1.30E-07
44075000,1.25E-07
44118750,1.24E-07
44162500,1.35E-07
44206250,1.30E-07
44250000,1.22E-07
44293750,8.27E-08
44337500,9.75E-08
44381250,1.31E-07
44425000,9.26E-08
44468750,9.81E-08
44512500,9.39E-08
44556250,1.19E-07
44600000,9.64E-08
44643750,1.38E-07
44687500,1.04E-07
44731250,1.01E-07
44775000,7.22E-08
44818750,1.27E-07
44862500,1.30E-07
44906250,9.20E-08
44950000,9.25E-08
44993750,1.16E-07
45037500,9.31E-08
45081250,7.85E-08
45125000,1.07E-07
45168750,7.80E-08
45212500,1.00E-07
45256250,9.92E-08
45300000,1.09E-07
45343750,1.37E-07
45387500,9.72E-08
45431250,1.17E-07
45475000,9.79E-08
45518750,1.01E-07
45562500,1.11E-07
45606250,8.10E-08
45650000,8.30E-08
45693750,8.89E-08
45737500,1.14E-07
45781250,1.15E-07
45825000,9.66E-08
45868750,9.82E-08
45912500,8.77E-08
45956250,1.26E-07
46000000,1.13E-07
46043750,1.14E-07
46087500,1.07E-07
46131250,9.80E-08
46175000,1.45E-07
46218750,1.04E-07
46262500,1.00E-07
46306250,4.64E-08
46350000,1.07E-07
46393750,1.09E-07
46437500,1.06E-07
46481250,8.32E-08
46525000,1.05E-07
46568750,8.98E-08
46612500,1.29E-07
46656250,1.34E-07
46700000,1.01E-07
46743750,1.06E-07
46787500,1.01E-07
46831250,1.10E-07
46875000,8.61E-08
46918750,9.07E-08
46962500,8.91E-08
47006250,8.40E-08
47050000,9.07E-08
47093750,7.56E-08
47137500,8.30E-08
47181250,1.12E-07
47225000,1.08E-07
47268750,9.11E-08
47312500,1.00E-07
47356250,9.53E-08
47400000,1.13E-07
47443750,1.04E-07
47487500,9.25E-08
47531250,9.80E-08
47575000,1.00E-07
47618750,9.55E-08
47662500,1.07E-07
47706250,9.21E-08
47750000,1.14E-07
47793750,1.15E-07
47837500,1.14E-07
47881250,8.00E-08
47925000,1.03E-07
47968750,9.02E-08
48012500,1.09E-07
48056250,1.24E-07
48100000,1.03E-07
48143750,1.15E-07
48187500,8.23E-08
48231250,1.06E-07
48275000,9.22E-08
48318750,1.18E-07
48362500,1.10E-07
48406250,1.30E-07
48450000,1.19E-07
48493750,9.90E-08
48537500,1.29E-07
48581250,9.44E-08
48625000,1.02E-07
48668750,7.63E-08
48712500,9.11E-08
48756250,9.06E-08
48800000,9.64E-08
48843750,9.06E-08
48887500,1.04E-07
48931250,7.69E-08
48975000,1.28E-07
49018750,1.00E-07
49062500,1.04E-07
49106250,1.19E-07
49150000,9.22E-08
49193750,1.15E-07
49237500,1.12E-07
49281250,1.11E-07
49325000,1.03E-07
49368750,1.13E-07
49412500,6.62E-08
49456250,9.97E-08
49500000,1.21E-07
49543750,9.82E-08
49587500,7.04E-08
49631250,1.01E-07
49675000,9.41E-08
49718750,9.11E-08
49762500,1.10E-07
49806250,9.17E-08
49850000,1.16E-07
49893750,7.56E-08
49937500,1.11E-07
49981250,1.08E-07
50025000,7.27E-08
50068750,8.48E-08
50112500,8.63E-08
50156250,9.47E-08
50200000,1.09E-07
50243750,7.77E-08
50287500,9.63E-08
50331250,9.77E-08
50375000,1.16E-07
50418750,9.07E-08
50462500,1.37E-07
50506250,8.11E-08
50550000,7.92E-08
50593750,7.49E-08
50637500,7.86E-08
50681250,1.00E-07
50725000,1.10E-07
50768750,8.88E-08
50812500,6.66E-08
50856250,8.52E-08
50900000,8.94E-08
50943750,9.68E-08
50987500,8.32E-08
51031250,6.65E-08
51075000,1.12E-07
51118750,1.05E-07
51162500,8.97E-08
51206250,1.10E-07
51250000,8.14E-08
51293750,6.99E-08
51337500,9.73E-08
51381250,9.86E-08
51425000,9.55E-08
51468750,9.39E-08
51512500,9.22E-08
51556250,8.43E-08
51600000,6.67E-08
51643750,8.53E-08
51687500,8.25E-08
51731250,9.31E-08
51775000,1.17E-07
51818750,1.02E-07
51862500,1.07E-07
51906250,9.47E-08
51950000,7.98E-08
51993750,8.84E-08
52037500,7.03E-08
52081250,1.03E-07
52125000,6.86E-08
52168750,1.15E-07
52212500,1.04E-07
52256250,1.00E-07
52300000,1.38E-07
52343750,1.30E-07
52387500,1.07E-07
52431250,9.64E-08
52475000,9.79E-08
52518750,6.10E-08
52562500,9.90E-08
52606250,8.66E-08
52650000,1.02E-07
52693750,7.58E-08
52737500,8.08E-08
52781250,7.32E-08
52825000,9.09E-08
52868750,8.66E-08
52912500,9.73E-08
52956250,1.06E-07
53000000,1.10E-07
53043750,7.32E-08
53087500,7.32E-08
53131250,9.82E-08
53175000,9.26E-08
53218750,8.91E-08
53262500,1.04E-07
53306250,1.03E-07
53350000,7.79E-08
53393750,8.02E-08
53437500,1.04E-07
53481250,9.12E-08
53525000,6.68E-08
53568750,7.32E-08
53612500,9.99E-08
53656250,1.04E-07
53700000,1.11E-07
53743750,1.09E-07
53787500,9.43E-08
53831250,7.76E-08
53875000,1.03E-07
53918750,1.05E-07
53962500,5.14E-08
54006250,9.43E-08
54050000,9.54E-08
54093750,1.05E-07
54137500,8.60E-08
54181250,1.21E-07
54225000,6.70E-08
54268750,1.01E-07
54312500,8.85E-08
54356250,8.33E-08
54400000,7.43E-08
54443750,9.29E-08
54487500,8.77E-08
54531250,5.79E-08
54575000,7.90E-08
54618750,7.59E-08
54662500,8.19E-08
54706250,6.90E-08
54750000,1.01E-07
54793750,8.35E-08
54837500,8.71E-08
54881250,1.09E-07
54925000,8.10E-08
54968750,7.60E-08
55012500,1.20E-07
55056250,9.42E-08
55100000,9.61E-08
55143750,1.01E-07
55187500,8.25E-08
55231250,7.83E-08
55275000,8.58E-08
55318750,1.22E-07
55362500,9.81E-08
55406250,7.97E-08
55450000,8.09E-08
55493750,8.06E-08
55537500,7.35E-08
55581250,1.01E-07
55625000,7.99E-08
55668750,8.19E-08
55712500,1.18E-07
55756250,7.63E-08
55800000,9.53E-08
55843750,8.28E-08
55887500,8.26E-08
55931250,1.07E-07
55975000,8.69E-08
56018750,9.70E-08
56062500,9.01E-08
56106250,9.92E-08
56150000,8.94E-08
56193750,8.07E-08
56237500,1.12E-07
56281250,8.19E-08
56325000,9.05E-08
56368750,7.64E-08
56412500,7.78E-08
56456250,5.98E-08
56500000,1.21E-07
56543750,8.62E-08
56587500,8.58E-08
56631250,8.05E-08
56675000,1.05E-07
56718750,9.17E-08
56762500,1.08E-07
56806250,1.02E-07
56850000,8.10E-08
56893750,1.11E-07
56937500,1.12E-07
56981250,8.18E-08
57025000,9.77E-08
57068750,9.65E-08
57112500,8.49E-08
57156250,7.22E-08
57200000,9.55E-08
57243750,7.65E-08
57287500,5.54E-08
57331250,9.19E-08
57375000,8.44E-08
57418750,9.77E-08
57462500,1.00E-07
57506250,7.10E-08
57550000,6.87E-08
57593750,7.81E-08
57637500,7.45E-08
57681250,7.60E-08
57725000,7.39E-08
57768750,9.94E-08
57812500,9.98E-08
57856250,7.23E-08
57900000,8.76E-08
57943750,8.45E-08
57987500,9.66E-08
58031250,8.17E-08
58075000,7.68E-08
58118750,9.23E-08
58162500,9.31E-08
58206250,9.24E-08
58250000,6.80E-08
58293750,7.70E-08
58337500,8.65E-08
58381250,5.95E-08
58425000,8.85E-08
58468750,8.79E-08
58512500,7.26E-08
58556250,8.33E-08
58600000,1.04E-07
58643750,1.01E-07
58687500,8.17E-08
58731250,8.58E-08
58775000,8.60E-08
58818750,1.02E-07
58862500,6.55E-08
58906250,8.29E-08
58950000,8.39E-08
58993750,9.60E-08
59037500,9.88E-08
59081250,7.70E-08
59125000,1.02E-07
59168750,8.14E-08
59212500,9.20E-08
59256250,9.01E-08
59300000,6.15E-08
59343750,7.97E-08
59387500,1.01E-07
59431250,8.70E-08
59475000,7.78E-08
59518750,6.92E-08
59562500,8.13E-08
59606250,7.56E-08
59650000,7.97E-08
59693750,8.82E-08
59737500,8.28E-08
59781250,9.42E-08
59825000,8.00E-08
59868750,8.62E-08
59912500,6.85E-08
59956250,6.19E-08
60000000,6.46E-08
